Speaker: Simeon
  Tier Type: po, Annotations Count: 1351
    Time Stamp: ("'ts1613'", "'ts1614'"), Annotation: le voy a preguntar
    Time Stamp: ("'ts1615'", "'ts1616'"), Annotation: unas palabritas mas
    Time Stamp: ("'ts1617'", "'ts1618'"), Annotation: y despues tengo otras
    Time Stamp: ("'ts1619'", "'ts1620'"), Annotation: conversa que podemos hacer
    Time Stamp: ("'ts1621'", "'ts1623'"), Annotation: eeee
    Time Stamp: ("'ts1625'", "'ts1626'"), Annotation: ña
    Time Stamp: ("'ts1627'", "'ts1628'"), Annotation: del arcoiris
    Time Stamp: ("'ts1629'", "'ts1630'"), Annotation: arcoiris
    Time Stamp: ("'ts1637'", "'ts1638'"), Annotation: kuichi
    Time Stamp: ("'ts1640'", "'ts1642'"), Annotation: ha ja
    Time Stamp: ("'ts1643'", "'ts1644'"), Annotation: yyyyyyyyyyyyy
    Time Stamp: ("'ts1645'", "'ts1646'"), Annotation: hay
    Time Stamp: ("'ts1647'", "'ts1648'"), Annotation: laaaaaaaaa
    Time Stamp: ("'ts1649'", "'ts1650'"), Annotation: como sera
    Time Stamp: ("'ts1651'", "'ts1652'"), Annotation: a un tronco
    Time Stamp: ("'ts1653'", "'ts1654'"), Annotation: de un arbol
    Time Stamp: ("'ts1655'", "'ts1656'"), Annotation: sabe como decir
    Time Stamp: ("'ts1657'", "'ts1658'"), Annotation: como el tronco
    Time Stamp: ("'ts1659'", "'ts1660'"), Annotation: un tronco
    Time Stamp: ("'ts1661'", "'ts1662'"), Annotation: asi
    Time Stamp: ("'ts1663'", "'ts1665'"), Annotation: de este arbol
    Time Stamp: ("'ts1671'", "'ts1672'"), Annotation: algunos al arbol
    Time Stamp: ("'ts1673'", "'ts1674'"), Annotation: como le dicen al arbol
    Time Stamp: ("'ts1675'", "'ts1676'"), Annotation: en
    Time Stamp: ("'ts1677'", "'ts1678'"), Annotation: en
    Time Stamp: ("'ts1679'", "'ts1680'"), Annotation: todo el arbol
    Time Stamp: ("'ts1691'", "'ts1692'"), Annotation: yo conozco dos
    Time Stamp: ("'ts1693'", "'ts1694'"), Annotation: algunos dicen
    Time Stamp: ("'ts1695'", "'ts1696'"), Annotation: yura
    Time Stamp: ("'ts1701'", "'ts1702'"), Annotation: mana
    Time Stamp: ("'ts1703'", "'ts1704'"), Annotation: mana
    Time Stamp: ("'ts1705'", "'ts1706'"), Annotation: yura
    Time Stamp: ("'ts1713'", "'ts1714'"), Annotation: ari
    Time Stamp: ("'ts1726'", "'ts1728'"), Annotation: amo cuenta
    Time Stamp: ("'ts1730'", "'ts1732'"), Annotation: alto
    Time Stamp: ("'ts1733'", "'ts1734'"), Annotation: shug llagtakunapi nin
    Time Stamp: ("'ts1735'", "'ts1736'"), Annotation: quiru
    Time Stamp: ("'ts1737'", "'ts1738'"), Annotation: uyashkangi
    Time Stamp: ("'ts1742'", "'ts1744'"), Annotation: quiru
    Time Stamp: ("'ts1745'", "'ts1746'"), Annotation: na
    Time Stamp: ("'ts1747'", "'ts1748'"), Annotation: ni yura
    Time Stamp: ("'ts1751'", "'ts1752'"), Annotation: na
    Time Stamp: ("'ts1753'", "'ts1754'"), Annotation: conoce
    Time Stamp: ("'ts1755'", "'ts1756'"), Annotation: kullu
    Time Stamp: ("'ts1759'", "'ts1760'"), Annotation: kullu
    Time Stamp: ("'ts1761'", "'ts1762'"), Annotation: de tronco
    Time Stamp: ("'ts1763'", "'ts1764'"), Annotation: o es otro
    Time Stamp: ("'ts1765'", "'ts1767'"), Annotation: que es kullu
    Time Stamp: ("'ts1771'", "'ts1772'"), Annotation: para usted que es kullu
    Time Stamp: ("'ts1781'", "'ts1782'"), Annotation: ya
    Time Stamp: ("'ts1799'", "'ts1800'"), Annotation: ya ya
    Time Stamp: ("'ts1803'", "'ts1804'"), Annotation: eeeeeee
    Time Stamp: ("'ts1805'", "'ts1806'"), Annotation: de
    Time Stamp: ("'ts1807'", "'ts1808'"), Annotation: laaaaaaa
    Time Stamp: ("'ts1809'", "'ts1810'"), Annotation: de ordeñar vacas
    Time Stamp: ("'ts1811'", "'ts1812'"), Annotation: como se dice en kichua
    Time Stamp: ("'ts1821'", "'ts1822'"), Annotation: mm
    Time Stamp: ("'ts1823'", "'ts1824'"), Annotation: si
    Time Stamp: ("'ts1825'", "'ts1826'"), Annotation: nos vamos a cordar ahorita
    Time Stamp: ("'ts1828'", "'ts1830'"), Annotation: eeeeeeee
    Time Stamp: ("'ts1831'", "'ts1832'"), Annotation: yo conozco
    Time Stamp: ("'ts1833'", "'ts1834'"), Annotation: en otro lado le
    Time Stamp: ("'ts1835'", "'ts1836'"), Annotation: dicen
    Time Stamp: ("'ts1837'", "'ts1838'"), Annotation: kapina
    Time Stamp: ("'ts1839'", "'ts1840'"), Annotation: no
    Time Stamp: ("'ts1841'", "'ts1842'"), Annotation: cierto
    Time Stamp: ("'ts1843'", "'ts1844'"), Annotation: guagrata kapina
    Time Stamp: ("'ts1845'", "'ts1846'"), Annotation: lecheta kapina
    Time Stamp: ("'ts1855'", "'ts1856'"), Annotation: kapin
    Time Stamp: ("'ts1869'", "'ts1870'"), Annotation: ha ja
    Time Stamp: ("'ts1871'", "'ts1872'"), Annotation: haaaa
    Time Stamp: ("'ts1873'", "'ts1874'"), Annotation: es
    Time Stamp: ("'ts1875'", "'ts1876'"), Annotation: japin
    Time Stamp: ("'ts1881'", "'ts1882'"), Annotation: pero hay otro que es
    Time Stamp: ("'ts1883'", "'ts1884'"), Annotation: kapin
    Time Stamp: ("'ts1889'", "'ts1890'"), Annotation: ha ja
    Time Stamp: ("'ts1891'", "'ts1892'"), Annotation: ordeñashun
    Time Stamp: ("'ts1893'", "'ts1894'"), Annotation: bueno
    Time Stamp: ("'ts1895'", "'ts1896'"), Annotation: de
    Time Stamp: ("'ts1897'", "'ts1898'"), Annotation: laaaaaaaaa
    Time Stamp: ("'ts1899'", "'ts1900'"), Annotation: del humo
    Time Stamp: ("'ts1903'", "'ts1904'"), Annotation: del humo
    Time Stamp: ("'ts1905'", "'ts1906'"), Annotation: que sale del fuego
    Time Stamp: ("'ts1907'", "'ts1908'"), Annotation: tulpamanta
    Time Stamp: ("'ts1909'", "'ts1910'"), Annotation: ima llugshin tulpa
    Time Stamp: ("'ts1919'", "'ts1920'"), Annotation: mm j
    Time Stamp: ("'ts1921'", "'ts1922'"), Annotation: y
    Time Stamp: ("'ts1923'", "'ts1924'"), Annotation: humo
    Time Stamp: ("'ts1926'", "'ts1928'"), Annotation: llugshin
    Time Stamp: ("'ts1929'", "'ts1930'"), Annotation: ima shuti
    Time Stamp: ("'ts1931'", "'ts1932'"), Annotation: kichuapi
    Time Stamp: ("'ts1933'", "'ts1934'"), Annotation: humo
    Time Stamp: ("'ts1957'", "'ts1959'"), Annotation: shug kuti
    Time Stamp: ("'ts1961'", "'ts1962'"), Annotation: ha ja
    Time Stamp: ("'ts1963'", "'ts1964'"), Annotation: y
    Time Stamp: ("'ts1965'", "'ts1966'"), Annotation: concoce
    Time Stamp: ("'ts1967'", "'ts1968'"), Annotation: kushni
    Time Stamp: ("'ts1973'", "'ts1974'"), Annotation: kushni
    Time Stamp: ("'ts1979'", "'ts1980'"), Annotation: kushni
    Time Stamp: ("'ts1981'", "'ts1982'"), Annotation: de humo
    Time Stamp: ("'ts1983'", "'ts1984'"), Annotation: kushni
    Time Stamp: ("'ts1987'", "'ts1988'"), Annotation: eso na
    Time Stamp: ("'ts1989'", "'ts1990'"), Annotation: conoce
    Time Stamp: ("'ts1993'", "'ts1994'"), Annotation: kushni
    Time Stamp: ("'ts2009'", "'ts2010'"), Annotation: ha ja
    Time Stamp: ("'ts2013'", "'ts2014'"), Annotation: ya ya
    Time Stamp: ("'ts2015'", "'ts2016'"), Annotation: no
    Time Stamp: ("'ts2017'", "'ts2018'"), Annotation: pero yo digo
    Time Stamp: ("'ts2019'", "'ts2020'"), Annotation: el humo
    Time Stamp: ("'ts2021'", "'ts2022'"), Annotation: que sale de la
    Time Stamp: ("'ts2023'", "'ts2024'"), Annotation: del fuego
    Time Stamp: ("'ts2026'", "'ts2028'"), Annotation: encender
    Time Stamp: ("'ts2029'", "'ts2030'"), Annotation: humo
    Time Stamp: ("'ts2031'", "'ts2032'"), Annotation: yo hago
    Time Stamp: ("'ts2033'", "'ts2034'"), Annotation: una tulpa
    Time Stamp: ("'ts2038'", "'ts2040'"), Annotation: prendio
    Time Stamp: ("'ts2041'", "'ts2042'"), Annotation: fuego
    Time Stamp: ("'ts2043'", "'ts2044'"), Annotation: y me sale
    Time Stamp: ("'ts2045'", "'ts2046'"), Annotation: humo
    Time Stamp: ("'ts2047'", "'ts2048'"), Annotation: me sale
    Time Stamp: ("'ts2049'", "'ts2050'"), Annotation: ese negro es
    Time Stamp: ("'ts2051'", "'ts2052'"), Annotation: ese humo
    Time Stamp: ("'ts2053'", "'ts2054'"), Annotation: no es
    Time Stamp: ("'ts2055'", "'ts2056'"), Annotation: kushni
    Time Stamp: ("'ts2081'", "'ts2082'"), Annotation: ha ya
    Time Stamp: ("'ts2095'", "'ts2096'"), Annotation: en los
    Time Stamp: ("'ts2097'", "'ts2098'"), Annotation: polvos
    Time Stamp: ("'ts2099'", "'ts2100'"), Annotation: hay
    Time Stamp: ("'ts2105'", "'ts2106'"), Annotation: jollin
    Time Stamp: ("'ts2113'", "'ts2114'"), Annotation: ha ya, ya
    Time Stamp: ("'ts2117'", "'ts2118'"), Annotation: jullen
    Time Stamp: ("'ts2119'", "'ts2120'"), Annotation: ya
    Time Stamp: ("'ts2121'", "'ts2122'"), Annotation: porque
    Time Stamp: ("'ts2123'", "'ts2124'"), Annotation: polvos que pueden
    Time Stamp: ("'ts2125'", "'ts2126'"), Annotation: salir
    Time Stamp: ("'ts2127'", "'ts2128'"), Annotation: son
    Time Stamp: ("'ts2129'", "'ts2130'"), Annotation: comooooo
    Time Stamp: ("'ts2131'", "'ts2132'"), Annotation: yucsi
    Time Stamp: ("'ts2133'", "'ts2134'"), Annotation: o
    Time Stamp: ("'ts2135'", "'ts2136'"), Annotation: tio
    Time Stamp: ("'ts2139'", "'ts2140'"), Annotation: tio
    Time Stamp: ("'ts2141'", "'ts2142'"), Annotation: pero de la arena
    Time Stamp: ("'ts2143'", "'ts2144'"), Annotation: conoce ese
    Time Stamp: ("'ts2145'", "'ts2146'"), Annotation: tio
    Time Stamp: ("'ts2149'", "'ts2150'"), Annotation: o
    Time Stamp: ("'ts2151'", "'ts2152'"), Annotation: yucsi
    Time Stamp: ("'ts2153'", "'ts2154'"), Annotation: o algunos dicen
    Time Stamp: ("'ts2155'", "'ts2156'"), Annotation: illul
    Time Stamp: ("'ts2157'", "'ts2158'"), Annotation: illul
    Time Stamp: ("'ts2161'", "'ts2162'"), Annotation: de la arena
    Time Stamp: ("'ts2163'", "'ts2164'"), Annotation: del polvo
    Time Stamp: ("'ts2170'", "'ts2171'"), Annotation: polvo
    Time Stamp: ("'ts2174'", "'ts2175'"), Annotation: ya
    Time Stamp: ("'ts2179'", "'ts2180'"), Annotation: de laaaaaaaa
    Time Stamp: ("'ts2181'", "'ts2182'"), Annotation: de la cascada
    Time Stamp: ("'ts2183'", "'ts2184'"), Annotation: sabe como decir
    Time Stamp: ("'ts2187'", "'ts2188'"), Annotation: rrumy
    Time Stamp: ("'ts2189'", "'ts2190'"), Annotation: de la piedra
    Time Stamp: ("'ts2193'", "'ts2196'"), Annotation: ha ja
    Time Stamp: ("'ts2197'", "'ts2198'"), Annotation: conoce
    Time Stamp: ("'ts2199'", "'ts2200'"), Annotation: laaaa
    Time Stamp: ("'ts2201'", "'ts2202'"), Annotation: faccha
    Time Stamp: ("'ts2215'", "'ts2216'"), Annotation: faccha
    Time Stamp: ("'ts2219'", "'ts2220'"), Annotation: ha ja
    Time Stamp: ("'ts2221'", "'ts2222'"), Annotation: y de la hoja
    Time Stamp: ("'ts2223'", "'ts2224'"), Annotation: de un arbol
    Time Stamp: ("'ts2227'", "'ts2228'"), Annotation: o
    Time Stamp: ("'ts2229'", "'ts2230'"), Annotation: de
    Time Stamp: ("'ts2231'", "'ts2232'"), Annotation: maiz
    Time Stamp: ("'ts2233'", "'ts2234'"), Annotation: a veces dicen
    Time Stamp: ("'ts2235'", "'ts2236'"), Annotation: dicen
    Time Stamp: ("'ts2237'", "'ts2238'"), Annotation: sara
    Time Stamp: ("'ts2239'", "'ts2240'"), Annotation: sara chagra
    Time Stamp: ("'ts2241'", "'ts2242'"), Annotation: chugllu
    Time Stamp: ("'ts2257'", "'ts2258'"), Annotation: (asin)
    Time Stamp: ("'ts2260'", "'ts2262'"), Annotation: maiz
    Time Stamp: ("'ts2267'", "'ts2268'"), Annotation: sara
    Time Stamp: ("'ts2269'", "'ts2270'"), Annotation: no
    Time Stamp: ("'ts2271'", "'ts2273'"), Annotation: cierto
    Time Stamp: ("'ts2275'", "'ts2276'"), Annotation: sara
    Time Stamp: ("'ts2277'", "'ts2278'"), Annotation: yo escuchado
    Time Stamp: ("'ts2279'", "'ts2280'"), Annotation: sara panga
    Time Stamp: ("'ts2289'", "'ts2290'"), Annotation: ya ya
    Time Stamp: ("'ts2291'", "'ts2292'"), Annotation: sara panga
    Time Stamp: ("'ts2295'", "'ts2296'"), Annotation: ha ja
    Time Stamp: ("'ts2297'", "'ts2298'"), Annotation: y algunos aqui dicen
    Time Stamp: ("'ts2299'", "'ts2300'"), Annotation: sara fanga
    Time Stamp: ("'ts2301'", "'ts2302'"), Annotation: o van a decir
    Time Stamp: ("'ts2303'", "'ts2304'"), Annotation: sara panga
    Time Stamp: ("'ts2305'", "'ts2306'"), Annotation: no mas
    Time Stamp: ("'ts2310'", "'ts2312'"), Annotation: ya
    Time Stamp: ("'ts2313'", "'ts2314'"), Annotation: ha ja
    Time Stamp: ("'ts2315'", "'ts2316'"), Annotation: cuando
    Time Stamp: ("'ts2317'", "'ts2318'"), Annotation: estoy
    Time Stamp: ("'ts2319'", "'ts2320'"), Annotation: en kichua
    Time Stamp: ("'ts2321'", "'ts2322'"), Annotation: talvez su mama
    Time Stamp: ("'ts2323'", "'ts2324'"), Annotation: decia
    Time Stamp: ("'ts2325'", "'ts2326'"), Annotation: anda barer
    Time Stamp: ("'ts2327'", "'ts2328'"), Annotation: tiene que barer
    Time Stamp: ("'ts2329'", "'ts2330'"), Annotation: como va decir
    Time Stamp: ("'ts2331'", "'ts2332'"), Annotation: tiene que barer
    Time Stamp: ("'ts2345'", "'ts2346'"), Annotation: barringapa
    Time Stamp: ("'ts2350'", "'ts2352'"), Annotation: hay otra palabra
    Time Stamp: ("'ts2353'", "'ts2354'"), Annotation: para la escoba
    Time Stamp: ("'ts2355'", "'ts2356'"), Annotation: en kichua
    Time Stamp: ("'ts2374'", "'ts2376'"), Annotation: fichana
    Time Stamp: ("'ts2377'", "'ts2378'"), Annotation: no se
    Time Stamp: ("'ts2381'", "'ts2382'"), Annotation: ha ja
    Time Stamp: ("'ts2385'", "'ts2386'"), Annotation: no ha de decir asi
    Time Stamp: ("'ts2387'", "'ts2388'"), Annotation: guagua
    Time Stamp: ("'ts2389'", "'ts2390'"), Annotation: uchaaaaa
    Time Stamp: ("'ts2391'", "'ts2392'"), Annotation: fichay
    Time Stamp: ("'ts2393'", "'ts2394'"), Annotation: o
    Time Stamp: ("'ts2395'", "'ts2396'"), Annotation: utra
    Time Stamp: ("'ts2397'", "'ts2398'"), Annotation: ucha pichay
    Time Stamp: ("'ts2399'", "'ts2400'"), Annotation: guagua, guagua
    Time Stamp: ("'ts2402'", "'ts2404'"), Annotation: fichanaguan
    Time Stamp: ("'ts2405'", "'ts2406'"), Annotation: ucha fichay
    Time Stamp: ("'ts2407'", "'ts2409'"), Annotation: nachu
    Time Stamp: ("'ts2419'", "'ts2420'"), Annotation: pichay
    Time Stamp: ("'ts2421'", "'ts2422'"), Annotation: ha ja
    Time Stamp: ("'ts2423'", "'ts2424'"), Annotation: breve pichay
    Time Stamp: ("'ts2425'", "'ts2426'"), Annotation: ha, ha
    Time Stamp: ("'ts2427'", "'ts2428'"), Annotation: eeeeeee
    Time Stamp: ("'ts2429'", "'ts2430'"), Annotation: eeeeeeeee
    Time Stamp: ("'ts2431'", "'ts2432'"), Annotation: de la nube
    Time Stamp: ("'ts2433'", "'ts2434'"), Annotation: estos nubes blancos
    Time Stamp: ("'ts2455'", "'ts2456'"), Annotation: parece
    Time Stamp: ("'ts2457'", "'ts2458'"), Annotation: que hay
    Time Stamp: ("'ts2459'", "'ts2460'"), Annotation: dos
    Time Stamp: ("'ts2461'", "'ts2462'"), Annotation: formas
    Time Stamp: ("'ts2463'", "'ts2464'"), Annotation: alku
    Time Stamp: ("'ts2465'", "'ts2467'"), Annotation: allku
    Time Stamp: ("'ts2478'", "'ts2481'"), Annotation: es de segun
    Time Stamp: ("'ts2483'", "'ts2484'"), Annotation: sector
    Time Stamp: ("'ts2510'", "'ts2512'"), Annotation: nubes
    Time Stamp: ("'ts2513'", "'ts2514'"), Annotation: conoce de
    Time Stamp: ("'ts2515'", "'ts2516'"), Annotation: puyu
    Time Stamp: ("'ts2517'", "'ts2518'"), Annotation: puyu
    Time Stamp: ("'ts2521'", "'ts2522'"), Annotation: estan
    Time Stamp: ("'ts2523'", "'ts2524'"), Annotation: muchos
    Time Stamp: ("'ts2525'", "'ts2526'"), Annotation: no
    Time Stamp: ("'ts2527'", "'ts2528'"), Annotation: cuando se dice un poquito
    Time Stamp: ("'ts2533'", "'ts2534'"), Annotation: piti gualla
    Time Stamp: ("'ts2537'", "'ts2538'"), Annotation: ha ja
    Time Stamp: ("'ts2539'", "'ts2540'"), Annotation: siiiiiiiii
    Time Stamp: ("'ts2541'", "'ts2542'"), Annotation: oseaaaa
    Time Stamp: ("'ts2543'", "'ts2544'"), Annotation: ha oido
    Time Stamp: ("'ts2545'", "'ts2546'"), Annotation: que
    Time Stamp: ("'ts2547'", "'ts2548'"), Annotation: que
    Time Stamp: ("'ts2549'", "'ts2550'"), Annotation: emmm
    Time Stamp: ("'ts2551'", "'ts2552'"), Annotation: que el
    Time Stamp: ("'ts2553'", "'ts2554'"), Annotation: en un
    Time Stamp: ("'ts2555'", "'ts2556'"), Annotation: Otavalo
    Time Stamp: ("'ts2557'", "'ts2558'"), Annotation: pueden decir
    Time Stamp: ("'ts2559'", "'ts2560'"), Annotation: eeeee
    Time Stamp: ("'ts2561'", "'ts2562'"), Annotation: eeee
    Time Stamp: ("'ts2563'", "'ts2564'"), Annotation: piti
    Time Stamp: ("'ts2565'", "'ts2566'"), Annotation: pitigu
    Time Stamp: ("'ts2567'", "'ts2568'"), Annotation: oo
    Time Stamp: ("'ts2569'", "'ts2570'"), Annotation: guasigu
    Time Stamp: ("'ts2571'", "'ts2572'"), Annotation: asi
    Time Stamp: ("'ts2573'", "'ts2574'"), Annotation: pero
    Time Stamp: ("'ts2575'", "'ts2576'"), Annotation: le van a decir
    Time Stamp: ("'ts2577'", "'ts2578'"), Annotation: pi pitigua
    Time Stamp: ("'ts2581'", "'ts2582'"), Annotation: ha ja
    Time Stamp: ("'ts2585'", "'ts2586'"), Annotation: bueno
    Time Stamp: ("'ts2587'", "'ts2588'"), Annotation: eeeeeeeeeee
    Time Stamp: ("'ts2589'", "'ts2590'"), Annotation: que mas
    Time Stamp: ("'ts2591'", "'ts2592'"), Annotation: el pan
    Time Stamp: ("'ts2593'", "'ts2594'"), Annotation: como van  decir
    Time Stamp: ("'ts2595'", "'ts2597'"), Annotation: el pan
    Time Stamp: ("'ts2599'", "'ts2600'"), Annotation: compra pan
    Time Stamp: ("'ts2603'", "'ts2604'"), Annotation: yaku
    Time Stamp: ("'ts2605'", "'ts2606'"), Annotation: yarikan
    Time Stamp: ("'ts2607'", "'ts2608'"), Annotation: yarikan
    Time Stamp: ("'ts2611'", "'ts2612'"), Annotation: mikunayan
    Time Stamp: ("'ts2621'", "'ts2622'"), Annotation: jatun
    Time Stamp: ("'ts2625'", "'ts2626'"), Annotation: ha ja
    Time Stamp: ("'ts2627'", "'ts2628'"), Annotation: tanda
    Time Stamp: ("'ts2633'", "'ts2634'"), Annotation: ha ja
    Time Stamp: ("'ts2640'", "'ts2641'"), Annotation: tanda
    Time Stamp: ("'ts2643'", "'ts2644'"), Annotation: ha ja
    Time Stamp: ("'ts2645'", "'ts2646'"), Annotation: ya
    Time Stamp: ("'ts2647'", "'ts2648'"), Annotation: y como se dice
    Time Stamp: ("'ts2649'", "'ts2650'"), Annotation: que yo soy de algun lugar
    Time Stamp: ("'ts2651'", "'ts2652'"), Annotation: si quiero decir
    Time Stamp: ("'ts2653'", "'ts2654'"), Annotation: yo soy de Pifo
    Time Stamp: ("'ts2659'", "'ts2660'"), Annotation: si
    Time Stamp: ("'ts2673'", "'ts2674'"), Annotation: ha ja
    Time Stamp: ("'ts2677'", "'ts2678'"), Annotation: Pifo
    Time Stamp: ("'ts2679'", "'ts2680'"), Annotation: es
    Time Stamp: ("'ts2681'", "'ts2682'"), Annotation: Pifomi
    Time Stamp: ("'ts2687'", "'ts2688'"), Annotation: ha ja
    Time Stamp: ("'ts2689'", "'ts2690'"), Annotation: chaypiiiiii
    Time Stamp: ("'ts2691'", "'ts2692'"), Annotation: ñuka
    Time Stamp: ("'ts2693'", "'ts2694'"), Annotation: Quitomantami kani
    Time Stamp: ("'ts2700'", "'ts2702'"), Annotation: ha ja
    Time Stamp: ("'ts2703'", "'ts2704'"), Annotation: oh
    Time Stamp: ("'ts2705'", "'ts2706'"), Annotation: ñuka Estados Unidos mantami kani
    Time Stamp: ("'ts2711'", "'ts2712'"), Annotation: si
    Time Stamp: ("'ts2714'", "'ts2716'"), Annotation: gringo kani
    Time Stamp: ("'ts2717'", "'ts2718'"), Annotation: jatun gringomi kani
    Time Stamp: ("'ts2721'", "'ts2722'"), Annotation: gringo llagtamanda kani
    Time Stamp: ("'ts2725'", "'ts2726'"), Annotation: asi se dcie
    Time Stamp: ("'ts2727'", "'ts2728'"), Annotation: pero
    Time Stamp: ("'ts2729'", "'ts2730'"), Annotation: aqui te va a decir
    Time Stamp: ("'ts2731'", "'ts2732'"), Annotation: Pifomanta
    Time Stamp: ("'ts2733'", "'ts2734'"), Annotation: asi
    Time Stamp: ("'ts2742'", "'ts2744'"), Annotation: con
    Time Stamp: ("'ts2753'", "'ts2754'"), Annotation: ha ja
    Time Stamp: ("'ts2755'", "'ts2756'"), Annotation: yyyyyy
    Time Stamp: ("'ts2757'", "'ts2758'"), Annotation: aaa
    Time Stamp: ("'ts2759'", "'ts2760'"), Annotation: aa aveces
    Time Stamp: ("'ts2761'", "'ts2762'"), Annotation: va sonar como
    Time Stamp: ("'ts2763'", "'ts2764'"), Annotation: Pifomanda
    Time Stamp: ("'ts2765'", "'ts2766'"), Annotation: o siempre
    Time Stamp: ("'ts2767'", "'ts2768'"), Annotation: Pifomanta
    Time Stamp: ("'ts2771'", "'ts2772'"), Annotation: con una te
    Time Stamp: ("'ts2774'", "'ts2776'"), Annotation: en el Oriente
    Time Stamp: ("'ts2777'", "'ts2778'"), Annotation: dicen Pifo
    Time Stamp: ("'ts2779'", "'ts2780'"), Annotation: eeee
    Time Stamp: ("'ts2781'", "'ts2782'"), Annotation: Archinodamanta
    Time Stamp: ("'ts2787'", "'ts2788'"), Annotation: ha ja
